ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2023-01-03T00:00:00.000000000Z,35,2,7084,242.030000000,245.750000000,237.400000000,239.820000000,8429143,MSFT
2023-01-04T00:00:00.000000000Z,35,2,7081,236.290000000,237.950000000,225.960000000,228.590000000,14979948,MSFT
2023-01-05T00:00:00.000000000Z,35,2,7078,227.830000000,229.890000000,221.770000000,222.450000000,11288236,MSFT
2023-01-06T00:00:00.000000000Z,35,2,7077,222.860000000,225.990000000,219.350000000,225.100000000,13894384,MSFT
2023-01-09T00:00:00.000000000Z,35,2,7072,225.340000000,231.230000000,225.220000000,227.000000000,9150915,MSFT
2023-01-10T00:00:00.000000000Z,35,2,7077,227.530000000,231.300000000,225.720000000,228.900000000,7999975,MSFT
2023-01-11T00:00:00.000000000Z,35,2,7079,229.100000000,235.890000000,228.630000000,235.500000000,9981126,MSFT
2023-01-12T00:00:00.000000000Z,35,2,7076,235.630000000,239.900000000,231.000000000,238.460000000,8945966,MSFT
2023-01-13T00:00:00.000000000Z,35,2,7074,238.650000000,239.520000000,234.950000000,239.020000000,6318144,MSFT
2023-01-17T00:00:00.000000000Z,35,2,7062,238.920000000,240.910000000,235.610000000,239.270000000,10195280,MSFT
2023-01-18T00:00:00.000000000Z,35,2,7061,240.300000000,244.000000000,235.100000000,235.570000000,9972163,MSFT
2023-01-19T00:00:00.000000000Z,35,2,7065,235.450000000,235.750000000,230.680000000,232.200000000,9590541,MSFT
2023-01-20T00:00:00.000000000Z,35,2,7061,232.530000000,240.730000000,231.750000000,240.270000000,14560792,MSFT
2023-01-23T00:00:00.000000000Z,35,2,7058,240.470000000,245.165000000,239.620000000,242.400000000,10019704,MSFT
2023-01-24T00:00:00.000000000Z,35,2,7056,242.880000000,254.790000000,238.700000000,240.380000000,9811428,MSFT
2023-01-25T00:00:00.000000000Z,35,2,7056,239.080000000,243.300000000,230.900000000,241.040000000,13746398,MSFT
2023-01-26T00:00:00.000000000Z,35,2,7060,241.420000000,248.240000000,240.550000000,247.020000000,9654227,MSFT
2023-01-27T00:00:00.000000000Z,35,2,7057,246.990000000,249.820000000,246.280000000,248.110000000,8528392,MSFT
2023-01-30T00:00:00.000000000Z,35,2,7052,246.050000000,246.200000000,242.190000000,243.290000000,8164718,MSFT
2023-01-31T00:00:00.000000000Z,35,2,7050,241.910000000,247.950000000,240.920000000,247.150000000,10078066,MSFT
2023-02-01T00:00:00.000000000Z,35,2,7054,247.510000000,255.180000000,245.470000000,252.300000000,11254539,MSFT
2023-02-02T00:00:00.000000000Z,35,2,7052,254.160000000,265.170000000,253.490000000,261.590000000,13280469,MSFT
2023-02-03T00:00:00.000000000Z,35,2,7045,260.730000000,264.200000000,257.100000000,258.220000000,10557659,MSFT
2023-02-06T00:00:00.000000000Z,35,2,7046,256.920000000,258.290000000,254.780000000,257.130000000,6741417,MSFT
2023-02-07T00:00:00.000000000Z,35,2,7047,257.520000000,270.170000000,257.380000000,269.280000000,15003404,MSFT
2023-02-08T00:00:00.000000000Z,35,2,7047,270.280000000,276.760000000,266.210000000,267.500000000,15324916,MSFT
2023-02-09T00:00:00.000000000Z,35,2,7047,269.650000000,274.210000000,262.800000000,263.440000000,11145009,MSFT
2023-02-10T00:00:00.000000000Z,35,2,7048,263.880000000,264.500000000,258.740000000,264.170000000,8065470,MSFT
2023-02-13T00:00:00.000000000Z,35,2,7046,264.330000000,274.610000000,264.330000000,271.380000000,10950649,MSFT
2023-02-14T00:00:00.000000000Z,35,2,7044,272.120000000,275.020000000,269.280000000,271.610000000,11281812,MSFT
2023-02-15T00:00:00.000000000Z,35,2,7035,271.600000000,271.970000000,266.170000000,269.330000000,7851531,MSFT
2023-02-16T00:00:00.000000000Z,35,2,7026,269.580000000,270.460000000,260.330000000,260.650000000,10357448,MSFT
2023-02-17T00:00:00.000000000Z,35,2,7025,260.150000000,261.950000000,255.990000000,258.430000000,9878552,MSFT
2023-02-21T00:00:00.000000000Z,35,2,7020,255.620000000,257.190000000,251.590000000,253.000000000,11194229,MSFT
2023-02-22T00:00:00.000000000Z,35,2,7018,254.370000000,254.370000000,250.350000000,252.550000000,8300898,MSFT
2023-02-23T00:00:00.000000000Z,35,2,7017,252.940000000,256.850000000,250.470000000,254.550000000,8837125,MSFT
2023-02-24T00:00:00.000000000Z,35,2,7016,253.900000000,253.990000000,248.100000000,249.150000000,8378995,MSFT
2023-02-27T00:00:00.000000000Z,35,2,7004,250.000000000,252.860000000,249.390000000,250.200000000,6260077,MSFT
2023-02-28T00:00:00.000000000Z,35,2,7004,250.290000000,251.490000000,248.710000000,248.830000000,7390000,MSFT
2023-03-01T00:00:00.000000000Z,35,2,7010,250.780000000,252.150000000,245.790000000,247.240000000,9259182,MSFT
2023-03-02T00:00:00.000000000Z,35,2,7006,246.250000000,251.400000000,243.250000000,250.980000000,9049287,MSFT
2023-03-03T00:00:00.000000000Z,35,2,7003,251.310000000,255.610000000,250.720000000,255.500000000,10109260,MSFT
2023-03-06T00:00:00.000000000Z,35,2,6997,256.000000000,260.120000000,254.640000000,256.850000000,8291200,MSFT
2023-03-07T00:00:00.000000000Z,35,2,6993,257.500000000,258.380000000,253.390000000,254.630000000,7233919,MSFT
2023-03-08T00:00:00.000000000Z,35,2,6984,254.490000000,255.550000000,250.810000000,253.490000000,6017897,MSFT
2023-03-09T00:00:00.000000000Z,35,2,6986,252.600000000,259.550000000,251.110000000,251.660000000,8351101,MSFT
2023-03-10T00:00:00.000000000Z,35,2,6982,251.470000000,254.910000000,247.600000000,248.980000000,9960277,MSFT
2023-03-13T00:00:00.000000000Z,35,2,6966,252.000000000,257.910000000,245.000000000,255.180000000,11497949,MSFT
2023-03-14T00:00:00.000000000Z,35,2,6968,255.190000000,262.000000000,251.600000000,260.500000000,12786253,MSFT
2023-03-15T00:00:00.000000000Z,35,2,6962,261.000000000,266.470000000,255.840000000,266.100000000,15293440,MSFT
2023-03-16T00:00:00.000000000Z,35,2,6955,266.970000000,276.580000000,263.280000000,276.400000000,17192021,MSFT
2023-03-17T00:00:00.000000000Z,35,2,6956,276.410000000,283.320000000,276.300000000,279.260000000,31200272,MSFT
2023-03-20T00:00:00.000000000Z,35,2,6951,279.230000000,281.390000000,269.860000000,272.000000000,13182645,MSFT
2023-03-21T00:00:00.000000000Z,35,2,6948,272.500000000,275.360000000,269.520000000,273.010000000,11233301,MSFT
2023-03-22T00:00:00.000000000Z,35,2,6951,273.080000000,281.040000000,271.210000000,272.800000000,10417591,MSFT
2023-03-23T00:00:00.000000000Z,35,2,6953,274.990000000,281.060000000,274.420000000,277.200000000,10819778,MSFT
2023-03-24T00:00:00.000000000Z,35,2,6947,278.890000000,281.000000000,274.850000000,280.920000000,8788404,MSFT
2023-03-27T00:00:00.000000000Z,35,2,6944,280.940000000,281.880000000,275.520000000,276.550000000,8149746,MSFT
2023-03-28T00:00:00.000000000Z,35,2,6943,275.500000000,276.380000000,272.040000000,276.100000000,6775438,MSFT
2023-03-29T00:00:00.000000000Z,35,2,6945,276.980000000,281.490000000,276.720000000,280.880000000,9293749,MSFT
2023-03-30T00:00:00.000000000Z,35,2,6949,281.120000000,284.720000000,281.000000000,284.240000000,7348538,MSFT
2023-03-31T00:00:00.000000000Z,35,2,6929,284.100000000,288.810000000,283.000000000,288.540000000,12421133,MSFT
2023-04-03T00:00:00.000000000Z,35,2,6931,286.560000000,288.270000000,283.950000000,286.750000000,7352781,MSFT
2023-04-04T00:00:00.000000000Z,35,2,6931,286.640000000,290.460000000,285.680000000,287.870000000,7633993,MSFT
2023-04-05T00:00:00.000000000Z,35,2,6928,287.550000000,287.640000000,282.950000000,284.170000000,6411387,MSFT
2023-04-06T00:00:00.000000000Z,35,2,6925,284.480000000,292.080000000,281.010000000,291.600000000,9193494,MSFT
2023-04-10T00:00:00.000000000Z,35,2,6922,291.470000000,291.850000000,284.740000000,288.710000000,5799548,MSFT
2023-04-11T00:00:00.000000000Z,35,2,6922,288.750000000,289.390000000,281.640000000,282.940000000,7838250,MSFT
2023-04-12T00:00:00.000000000Z,35,2,6923,282.300000000,287.270000000,281.950000000,282.670000000,7914132,MSFT
2023-04-13T00:00:00.000000000Z,35,2,6920,283.490000000,290.360000000,282.410000000,289.710000000,7690913,MSFT
2023-04-14T00:00:00.000000000Z,35,2,6917,289.900000000,290.090000000,283.700000000,286.650000000,6169941,MSFT
2023-04-17T00:00:00.000000000Z,35,2,6909,287.380000000,292.500000000,286.200000000,288.170000000,6304086,MSFT
2023-04-18T00:00:00.000000000Z,35,2,6911,288.680000000,292.780000000,287.020000000,287.900000000,6443398,MSFT
2023-04-19T00:00:00.000000000Z,35,2,6911,287.380000000,289.050000000,284.550000000,287.270000000,4873185,MSFT
2023-04-20T00:00:00.000000000Z,35,2,6914,286.350000000,289.030000000,284.540000000,285.940000000,6871213,MSFT
2023-04-21T00:00:00.000000000Z,35,2,6914,285.940000000,286.740000000,283.060000000,285.340000000,7370675,MSFT
2023-04-24T00:00:00.000000000Z,35,2,6912,284.750000000,285.720000000,278.730000000,281.160000000,7868816,MSFT
2023-04-25T00:00:00.000000000Z,35,2,6904,280.300000000,301.990000000,275.190000000,298.680000000,13010580,MSFT
2023-04-26T00:00:00.000000000Z,35,2,6905,296.100000000,299.560000000,292.740000000,295.890000000,17244208,MSFT
2023-04-27T00:00:00.000000000Z,35,2,6899,296.720000000,305.660000000,294.600000000,304.570000000,13399091,MSFT
2023-04-28T00:00:00.000000000Z,35,2,6897,304.450000000,308.930000000,302.970000000,307.600000000,11214957,MSFT
2023-05-01T00:00:00.000000000Z,35,2,6897,307.200000000,308.600000000,305.130000000,305.450000000,6074158,MSFT
2023-05-02T00:00:00.000000000Z,35,2,6897,305.990000000,309.160000000,303.910000000,306.240000000,8477541,MSFT
2023-05-03T00:00:00.000000000Z,35,2,6890,306.200000000,308.620000000,303.700000000,304.760000000,6854260,MSFT
2023-05-04T00:00:00.000000000Z,35,2,6891,306.620000000,307.760000000,303.400000000,306.400000000,6050641,MSFT
2023-05-05T00:00:00.000000000Z,35,2,6886,306.220000000,311.960000000,304.280000000,310.620000000,8678945,MSFT
2023-05-08T00:00:00.000000000Z,35,2,6886,310.420000000,310.770000000,306.090000000,307.850000000,5937444,MSFT
2023-05-09T00:00:00.000000000Z,35,2,6884,307.700000000,310.030000000,306.320000000,307.300000000,5871624,MSFT
2023-05-10T00:00:00.000000000Z,35,2,6884,306.280000000,313.000000000,305.200000000,312.300000000,8608692,MSFT
2023-05-11T00:00:00.000000000Z,35,2,6888,312.340000000,313.180000000,306.260000000,310.000000000,8731697,MSFT
2023-05-12T00:00:00.000000000Z,35,2,6889,310.200000000,310.650000000,306.600000000,308.330000000,6441561,MSFT
2023-05-15T00:00:00.000000000Z,35,2,6884,309.080000000,309.905000000,307.600000000,309.450000000,5248710,MSFT
2023-05-16T00:00:00.000000000Z,35,2,6884,309.780000000,313.710000000,308.910000000,311.600000000,7729096,MSFT
2023-05-17T00:00:00.000000000Z,35,2,6885,311.630000000,314.430000000,310.740000000,313.950000000,9013497,MSFT
2023-05-18T00:00:00.000000000Z,35,2,6883,314.120000000,320.000000000,313.720000000,319.150000000,8991148,MSFT
2023-05-19T00:00:00.000000000Z,35,2,6879,319.350000000,319.500000000,316.000000000,317.850000000,8308886,MSFT
2023-05-22T00:00:00.000000000Z,35,2,6880,318.500000000,322.590000000,317.850000000,322.100000000,6347533,MSFT
2023-05-23T00:00:00.000000000Z,35,2,6882,321.930000000,323.290000000,315.110000000,315.950000000,8767658,MSFT
2023-05-24T00:00:00.000000000Z,35,2,6880,315.000000000,321.200000000,312.610000000,319.080000000,6689496,MSFT
2023-05-25T00:00:00.000000000Z,35,2,6882,318.510000000,326.900000000,318.500000000,323.950000000,12184290,MSFT
2023-05-26T00:00:00.000000000Z,35,2,6882,324.940000000,334.180000000,323.490000000,334.180000000,11530755,MSFT
2023-05-30T00:00:00.000000000Z,35,2,6882,335.620000000,338.270000000,330.540000000,333.000000000,10121528,MSFT
2023-05-31T00:00:00.000000000Z,35,2,6881,331.000000000,335.930000000,327.350000000,329.350000000,18810555,MSFT
2023-06-01T00:00:00.000000000Z,35,2,6876,328.960000000,333.520000000,324.710000000,333.210000000,7976256,MSFT
2023-06-02T00:00:00.000000000Z,35,2,6873,333.630000000,337.490000000,330.900000000,335.120000000,7275781,MSFT
2023-06-05T00:00:00.000000000Z,35,2,6872,334.990000000,338.550000000,333.000000000,335.480000000,6141315,MSFT
2023-06-06T00:00:00.000000000Z,35,2,6868,335.730000000,336.430000000,332.180000000,333.260000000,6326950,MSFT
2023-06-07T00:00:00.000000000Z,35,2,6867,332.970000000,334.460000000,322.070000000,322.580000000,12687528,MSFT
2023-06-08T00:00:00.000000000Z,35,2,6866,322.060000000,326.630000000,321.260000000,323.600000000,7840615,MSFT
2023-06-09T00:00:00.000000000Z,35,2,6849,324.000000000,329.990000000,323.190000000,327.200000000,7896147,MSFT
2023-06-12T00:00:00.000000000Z,35,2,6853,328.460000000,334.200000000,325.160000000,334.000000000,9320726,MSFT
2023-06-13T00:00:00.000000000Z,35,2,6854,335.240000000,336.980000000,330.400000000,333.680000000,7309023,MSFT
2023-06-14T00:00:00.000000000Z,35,2,6857,334.790000000,339.040000000,332.830000000,338.110000000,9119874,MSFT
2023-06-15T00:00:00.000000000Z,35,2,6855,337.370000000,349.950000000,334.580000000,349.000000000,11910627,MSFT
2023-06-16T00:00:00.000000000Z,35,2,6848,348.780000000,352.250000000,341.960000000,343.000000000,22964694,MSFT
2023-06-20T00:00:00.000000000Z,35,2,6840,341.790000000,343.180000000,335.870000000,338.470000000,8690691,MSFT
2023-06-21T00:00:00.000000000Z,35,2,6845,337.650000000,337.810000000,332.080000000,334.620000000,9504035,MSFT
2023-06-22T00:00:00.000000000Z,35,2,6845,333.100000000,340.500000000,333.010000000,339.710000000,7093224,MSFT
2023-06-23T00:00:00.000000000Z,35,2,6844,338.460000000,338.460000000,333.450000000,334.880000000,8948116,MSFT
2023-06-26T00:00:00.000000000Z,35,2,6837,334.860000000,336.110000000,328.450000000,329.840000000,7252748,MSFT
2023-06-27T00:00:00.000000000Z,35,2,6841,329.860000000,336.150000000,328.430000000,334.360000000,7871029,MSFT
2023-06-28T00:00:00.000000000Z,35,2,6846,334.570000000,337.980000000,333.810000000,336.410000000,6540314,MSFT
2023-06-29T00:00:00.000000000Z,35,2,6851,335.990000000,336.780000000,332.615000000,335.150000000,5673307,MSFT
2023-06-30T00:00:00.000000000Z,35,2,6854,335.670000000,342.740000000,335.360000000,340.750000000,11159377,MSFT
2023-07-03T00:00:00.000000000Z,35,2,6849,340.720000000,341.410000000,336.580000000,338.000000000,3888271,MSFT
2023-07-05T00:00:00.000000000Z,35,2,6846,336.710000000,341.650000000,334.750000000,337.850000000,6393861,MSFT
2023-07-06T00:00:00.000000000Z,35,2,6843,338.230000000,342.990000000,335.500000000,341.320000000,8288548,MSFT
2023-07-07T00:00:00.000000000Z,35,2,6840,340.800000000,343.000000000,337.000000000,337.390000000,7101707,MSFT
